"hHillKey","hName","hHeightM","hLatitude","hLongitude","hFullReference","hActive"
21134,"Rinn na bhFaoileann [Inishvickillane]",135.0,52.0435,-10.6083,"EI/HIS-119","Y"
21135,"Kilpatrick",134.0,55.3008,-6.21058,"GI/HAH-006","Y"
21136,"Aghaglasheen [Achadh Ghlaisin]",132.0,54.2569,-9.96025,"EI/HIW-003","Y"
21137,"Little Skellig",131.0,51.7814,-10.5091,"EI/HIS-106","Y"
21138,"Muldersleigh Hill",131.0,54.7703,-5.70259,"GI/HAH-009","Y"
21141,"Castlemahon Mountain",128.0,54.3498,-5.60767,"GI/HMM-001","Y"
21144,"Oldtown Hill",127.0,52.6336,-9.75248,"EI/HIW-072","Y"
21145,"Lambay Island",126.0,53.4928,-6.01788,"EI/HIE-039","Y"
21147,"Inishmore",123.0,53.1251,-9.70219,"EI/HIW-045","Y"
21149,"Knocknasullig",117.0,51.7621,-10.0676,"EI/HIS-093","Y"
21150,"Lettermore Island",117.0,53.2954,-9.66396,"EI/HIW-066","Y"
21152,"Achillbeg Island North Top",109.7,53.8685,-9.95468,"EI/HIW-001","Y"
21155,"Brow Head",108.0,51.4543,-9.76019,"EI/HIS-013","Y"
21156,"Achillbeg Island South Top",108.5,53.862,-9.95134,"EI/HIW-002","Y"
21158,"Illanmaster Island",105.0,54.3255,-9.63917,"EI/HIW-044","Y"
21160,"Moylemore",102.0,55.0544,-8.45608,"EI/HIN-054","Y"
21162,"Slievemore (Sherkin Island)",101.0,51.4597,-9.42657,"EI/HIS-122","Y"
22000,"[Scabby Range 2]",1723.0,-35.7508,148.898,"VK1/HCT-026","Y"
22001,"[Brindabella Range 5]",1677.0,-35.625,148.781,"VK1/HCT-006","Y"
22002,"Mount Franklin",1648.0,-35.485,148.777,"VK1/HCT-015","Y"
22003,"Yankee Hat",1556.0,-35.7542,148.935,"VK1/HCT-042","Y"
22004,"[Scabby Range 3]",1516.0,-35.7933,148.898,"VK1/HCT-027","Y"
22005,"[Boboyan Divide Peak]",1487.0,-35.9108,149.026,"VK1/HCT-004","Y"
22006,"McKeahnie",1487.0,-35.555,148.873,"VK1/HCT-014","Y"
22007,"[VK1/HCT-029]",1482.0,-35.7883,149.029,"VK1/HCT-029","Y"
22008,"[VK1/HCT-030]",1472.0,-35.7883,148.917,"VK1/HCT-030","Y"
22009,"Coronet Peak",1464.0,-35.6517,148.854,"VK1/HCT-011","Y"
22010,"[Namadgi VK1/HCT-018]",1463.0,-35.545,148.932,"VK1/HCT-018","Y"
22011,"Blue Gum Hill",1461.0,-35.5425,148.969,"VK1/HCT-002","Y"
22012,"[Breakfast Creek - North Top]",1459.0,-35.7967,148.936,"VK1/HCT-005","Y"
22013,"Camels Hump",1416.0,-35.4171,148.895,"VK1/HCT-008","Y"
22014,"[VK1/HCT-031]",1384.0,-35.8058,149.052,"VK1/HCT-031","Y"
22015,"Potters Hill",1383.0,-35.8785,148.997,"VK1/HCT-025","Y"
22016,"Bulls Head",1375.0,-35.3858,148.813,"VK1/HCT-007","Y"
22017,"[VK1/HCT-032]",1372.0,-35.67,148.934,"VK1/HCT-032","Y"
22018,"[VK1/HCT-033]",1366.0,-35.5008,148.866,"VK1/HCT-033","Y"
22019,"[VK1/HCT-034]",1362.0,-35.6067,148.859,"VK1/HCT-034","Y"
22020,"[Namadgi VK1/HCT-019]",1337.0,-35.4975,148.95,"VK1/HCT-019","Y"
22021,"[VK1/HCT-035]",1321.0,-35.6358,148.982,"VK1/HCT-035","Y"
22022,"Deadmans Hill",1313.0,-35.5675,149.007,"VK1/HCT-012","Y"
22023,"[Boboyan 3]",1312.0,-35.6615,149.018,"VK1/HCT-003","Y"
22024,"[VK1/HCT-036]",1306.0,-35.5333,148.992,"VK1/HCT-036","Y"
22025,"[VK1/HCT-037]",1282.0,-35.6667,148.974,"VK1/HCT-037","Y"
22026,"[VK1/HCT-038]",1253.0,-35.46,148.841,"VK1/HCT-038","Y"
22027,"Mount Yarara",1240.0,-35.6975,149.109,"VK1/HCT-017","Y"
22028,"[Old Boboyan Peak]",1221.0,-35.7692,148.972,"VK1/HCT-023","Y"
22029,"[Clear Range 3]",1112.0,-35.6192,149.085,"VK1/HCT-009","Y"
22030,"[Namadgi VK1/HCT-020]",1084.0,-35.4808,148.959,"VK1/HCT-020","Y"
22031,"[Marshalls Break Peak]",1075.0,-35.3317,148.852,"VK1/HCT-013","Y"
22032,"[Namadgi VK1/HCT-021]",1030.0,-35.4767,148.975,"VK1/HCT-021","Y"
22033,"[VK1/HCT-039]",1003.0,-35.5,149.003,"VK1/HCT-039","Y"
22034,"[Namadgi VK1/HCT-022]",973.0,-35.4683,148.984,"VK1/HCT-022","Y"
22035,"[VK1/HCT-040]",904.0,-35.4867,149.02,"VK1/HCT-040","Y"
22036,"Tuggeranong Hill",846.0,-35.4533,149.108,"VK1/HCT-028","Y"
22037,"[VK1/HCT-041]",806.0,-35.3533,148.878,"VK1/HCT-041","Y"
22038,"Old Joe Hill",806.0,-35.1942,149.19,"VK1/HCT-024","Y"
22039,"Mount Stromlo",771.0,-35.3167,149.011,"VK1/HCT-016","Y"
22040,"[Cooleman Ridge Peak]",755.0,-35.3683,149.046,"VK1/HCT-010","Y"
22041,"[Banks SE Peak]",734.0,-35.4725,149.078,"VK1/HCT-001","Y"
22050,"D'n Observant",170.0,50.8135,5.68887,"PA/HPA-001","Y"
22051,"Torenberg",118.0,52.2258,5.845,"PA/HPA-002","Y"
22100,"Mont Carmel",339.0,48.3233,-2.5842,"F/HBR-003","Y"
22101,"Roc'h Toullaëron",317.0,48.1708,-3.6358,"F/HBR-004","Y"
22102,"Ménez Breé",295.0,48.5767,-3.3075,"F/HBR-002","Y"
22103,"Brec'horay",265.0,48.0675,-3.8258,"F/HBR-001","Y"
22200,"Bois de Trémont",339.0,48.76,0.3942,"F/HNO-002","Y"
22201,"la Gancellière",277.0,48.9133,-1.095,"F/HNO-007","Y"
22202,"la Butte Chaumont",377.0,48.4808,-0.0275,"F/HNO-006","Y"
22203,"Mont Margantin",272.0,48.5375,-0.6417,"F/HNO-010","Y"
22204,"Chapelle de St-Clair",304.0,48.9217,-0.4117,"F/HNO-003","Y"
22205,"[F/HNO-006]",280.0,48.8842,0.0908,"F/HNO-004","Y"
22206,"Mont Castre",135.0,49.2875,-1.4667,"F/HNO-008","Y"
22207,"Mont Coquerel",248.0,49.5058,1.5717,"F/HNO-009","Y"
22208,"Forêt de l'Ermitage",184.0,49.5733,-1.5283,"F/HNO-005","Y"
22209,"Bois Dambrai",275.0,48.4117,0.6175,"F/HNO-001","Y"
22250,"le Petit Peyre",197.0,44.4033,0.4633,"F/HAQ-001","Y"
22251,"Sarcou",140.0,43.4642,-1.125,"F/HAQ-003","Y"
22252,"près d'Espermont",173.0,43.4592,-1.0708,"F/HAQ-002","Y"
22253,"Bois du Mont Lambert",190.0,50.7175,1.6517,"F/HNP-001","Y"
22254,"Mont Cassel",173.0,50.8017,2.4842,"F/HNP-002","Y"
22255,"Mont des Cats",168.0,50.7842,2.6658,"F/HNP-003","Y"
50001,"Agri Bavnehøj",137.0,56.23,10.5383,"OZ/HJU-001","Y"
50002,"Knøsen",136.0,57.195,10.2925,"OZ/HJU-002","Y"
50003,"Lysnet",131.0,56.3725,9.97417,"OZ/HJU-003","Y"
50004,"Rye Sønderskov",157.0,56.084,9.66833,"OZ/HJU-004","Y"
50005,"Sorring Låddenhøj",148.0,56.181,9.78917,"OZ/HJU-005","Y"
50006,"Sølehøj",116.0,56.626,10.0244,"OZ/HJU-006","Y"
50007,"Frøbjerg Bavnehøj",131.0,55.339,10.1183,"OZ/HFY-001","Y"
50008,"Gyldenløves Høj",126.0,55.5486,11.857,"OZ/HZL-001","Y"
50009,"Vejrhøj",121.0,55.7933,11.3967,"OZ/HZL-002","Y"
50010,"Aborrebjerg",143.0,54.9817,12.5367,"OZ/HM1-001","Y"
53000,"[North Aurora Range]",656.844,-30.3333,119.688,"VK6/HCE-053","Y"
53001,"Bannister Hill",492.862,-32.635,116.498,"VK6/HCE-003","Y"
53002,"[Mount Cooke South]",502.92,-32.4525,116.308,"VK6/HCE-030","Y"
53003,"Mulgine Hill",514.807,-29.1867,116.982,"VK6/HCE-049","Y"
53004,"Mount Burges",551.993,-30.835,121.097,"VK6/HCE-029","Y"
53005,"Kantie Murdana Hill",587.959,-28.1108,118.476,"VK6/HCE-023","Y"
53006,"Mount Short",450.799,-33.465,119.997,"VK6/HCE-047","Y"
53007,"[Koolanooka Peak]",453.847,-29.2392,116.241,"VK6/HCE-024","Y"
53008,"[Dragon Rock Peak]",460.858,-32.7892,119.036,"VK6/HCE-018","Y"
53009,"South East Peak",630.936,-29.9984,119.642,"VK6/HCE-058","Y"
53010,"[Hoffmans Peak]",450.799,-33.005,116.175,"VK6/HCE-022","Y"
53011,"VK6/HCE-073",411.785,-32.9475,116.379,"VK6/HCE-073","Y"
53012,"[Serpentine Peak]",401.726,-32.4625,116.096,"VK6/HCE-057","Y"
53013,"Mount Mambup",220.98,-31.7592,116.058,"VK6/HCE-043","Y"
53014,"Dinner Hill",395.935,-30.39,115.637,"VK6/HCE-017","Y"
53015,"Mount Ida",592.836,-29.225,120.408,"VK6/HCE-041","Y"
53016,"Bungalbin Hill",677.875,-30.3908,119.634,"VK6/HCE-010","Y"
53017,"[Buldania North Peak]",425.806,-32.0508,121.986,"VK6/HCE-008","Y"
53018,"Wylacoopin Hill",543.763,-29.4067,117.257,"VK6/HCE-071","Y"
53019,"Mount Forrest",596.798,-28.7417,119.946,"VK6/HCE-035","Y"
53020,"VK6/HCE-074",404.774,-32.7917,116.402,"VK6/HCE-074","Y"
53021,"Tallering Hill",416.966,-28.115,115.623,"VK6/HCE-061","Y"
53022,"[Die Hardy Peak]",642.823,-29.9292,119.371,"VK6/HCE-016","Y"
53023,"Mount Holland",470.916,-32.1325,121.647,"VK6/HCE-040","Y"
53024,"[Deborah East Peak]",493.776,-30.745,119.473,"VK6/HCE-015","Y"
53025,"Mount Elvire",532.79,-29.2583,119.637,"VK6/HCE-033","Y"
53026,"Chulaar Hill",489.814,-28.9683,116.973,"VK6/HCE-013","Y"
53027,"Mica Hill",256.946,-33.57,123.533,"VK6/HCE-028","Y"
53028,"[Nyamuttin Peak]",454.762,-32.6433,117.317,"VK6/HCE-054","Y"
53029,"VK6/HCE-075",428.854,-32.3258,116.163,"VK6/HCE-075","Y"
53030,"[Bobakine Peak]",431.902,-31.6358,116.493,"VK6/HCE-005","Y"
53031,"[Mount Singleton South Peak]",552.907,-29.5058,117.325,"VK6/HCE-048","Y"
53032,"Drivers Hill",464.82,-32.9642,116.121,"VK6/HCE-019","Y"
53033,"[Fraser North Peak]",536.753,-31.9875,122.859,"VK6/HCE-021","Y"
53034,"[Mount Esmond North Peak]",346.862,-33.3133,123.648,"VK6/HCE-034","Y"
53035,"VK6/HCE-076",392.887,-32.0142,116.489,"VK6/HCE-076","Y"
53036,"Mount Gnurdungning",338.938,-32.1025,116.885,"VK6/HCE-037","Y"
53037,"[Darkin Peak]",373.99,-32.0308,116.293,"VK6/HCE-014","Y"
53038,"[Koolyanobbing East]",506.882,-30.8725,119.605,"VK6/HCE-026","Y"
53039,"[Marda Summit]",278.892,-31.6492,116.111,"VK6/HCE-027","Y"
53040,"Koolyanobbing",502.92,-30.8425,119.548,"VK6/HCE-025","Y"
53041,"VK6/HCE-077",399.898,-32.2617,116.672,"VK6/HCE-077","Y"
53042,"VK6/HCE-078",365.76,-32.9942,116.275,"VK6/HCE-078","Y"
53043,"Mount Lawrence",456.895,-31.7158,116.404,"VK6/HCE-042","Y"
53044,"Watheragabbing Hill",472.745,-29.4258,117.303,"VK6/HCE-065","Y"
53045,"VK6/HCE-079",354.787,-33.3958,115.913,"VK6/HCE-079","Y"
53046,"Chittering Peak",288.95,-31.4558,116.083,"VK6/HCE-012","Y"
53047,"Yandhanoo Hill",472.745,-29.53,117.236,"VK6/HCE-072","Y"
53048,"[Bullajungadeah 3]",437.998,-29.065,117.291,"VK6/HCE-009","Y"
53049,"[Mungalup Peak]",356.921,-33.4192,116.111,"VK6/HCE-050","Y"
53050,"Wolgrah Hill",267.919,-33.3733,123.448,"VK6/HCE-069","Y"
53051,"VK6/HCE-080",443.789,-32.9358,116.084,"VK6/HCE-080","Y"
53052,"Mount Matilda",433.73,-30.8058,116.632,"VK6/HCE-044","Y"
53053,"Walagnumming Hill",427.939,-29.0483,117.421,"VK6/HCE-064","Y"
53054,"Windaning Hill",502.92,-29.14,116.91,"VK6/HCE-067","Y"
53055,"Mount Peron",283.769,-30.11,115.152,"VK6/HCE-046","Y"
53056,"Spion Kop",436.778,-32.9775,116.161,"VK6/HCE-059","Y"
53057,"VK6/HCE-081",415.747,-32.9467,116.222,"VK6/HCE-081","Y"
53058,"VK6/HCE-082",458.724,-30.8833,122.534,"VK6/HCE-082","Y"
53059,"Mount Cuthbert",508.711,-32.35,116.254,"VK6/HCE-032","Y"
53060,"[Aurora 4]",685.8,-30.345,119.71,"VK6/HCE-002","Y"
53061,"Bowerling Hill",428.854,-32.55,116.302,"VK6/HCE-006","Y"
53062,"Wokatherra Hill South",221.894,-28.6583,114.673,"VK6/HCE-068","Y"
53063,"Blackboy Hill",414.833,-33.0825,116.572,"VK6/HCE-004","Y"
53064,"[Chidlow Peak]",357.835,-31.9267,116.391,"VK6/HCE-011","Y"
53065,"Needling Hill",388.925,-31.8775,116.941,"VK6/HCE-052","Y"
53066,"The Pups",242.926,-33.5975,123.492,"VK6/HCE-062","Y"
53067,"[Nanga Brook]",433.73,-32.8758,116.082,"VK6/HCE-051","Y"
53068,"VK6/HCE-083",445.922,-32.3925,116.379,"VK6/HCE-083","Y"
53069,"Quanamining Hill",375.818,-32.3375,116.833,"VK6/HCE-055","Y"
53070,"Eagle Hill",487.985,-32.2817,116.217,"VK6/HCE-020","Y"
53071,"Mount Curtis",420.929,-32.2117,116.114,"VK6/HCE-031","Y"
53072,"Mount Gunjin",399.898,-31.9892,116.131,"VK6/HCE-039","Y"
53073,"VK6/HCE-084",386.791,-31.9108,117.628,"VK6/HCE-084","Y"
53074,"Sawyers Peak",381.0,-31.9025,116.219,"VK6/HCE-056","Y"
53075,"[Aurora 1]",646.786,-30.39,119.662,"VK6/HCE-001","Y"
53076,"Wownaminya Hill",428.854,-28.4583,116.835,"VK6/HCE-070","Y"
53077,"Wadgingarra",476.707,-28.2867,116.743,"VK6/HCE-063","Y"
53078,"Mount Gibson",449.885,-29.5967,117.189,"VK6/HCE-036","Y"
53079,"Mount Ney",308.762,-33.3958,122.46,"VK6/HCE-045","Y"
53081,"[Stoney Creek Summit]",422.758,-32.875,116.265,"VK6/HCE-060","Y"
53082,"Mount Gordon",450.799,-32.4758,120.726,"VK6/HCE-038","Y"
53083,"VK6/HCE-085",362.712,-31.4825,116.576,"VK6/HCE-085","Y"
53084,"Brook Peak",262.738,-33.4017,123.592,"VK6/HCE-007","Y"
53085,"VK6/HCE-086",382.829,-33.0683,116.333,"VK6/HCE-086","Y"
53086,"Widdin Hill",478.841,-29.2325,116.855,"VK6/HCE-066","Y"
53100,"Besançon",408.737,47.2275,6.0225,"F/HFC-001","Y"
53101,"Bois Banal",1066.8,47.1342,6.6542,"F/HFC-002","Y"
53102,"Bois Banaux",437.998,47.61,6.0983,"F/HFC-003","Y"
53103,"Bois de Chaillon",552.907,47.3742,6.4442,"F/HFC-004","Y"
53104,"Bois de Chantelibas",492.862,47.1292,5.9108,"F/HFC-005","Y"
53105,"Bois de Chérette",663.854,46.2842,5.5375,"F/HFC-006","Y"
53106,"Bois de Coutterez",649.834,46.5467,5.6633,"F/HFC-007","Y"
53107,"Bois de la Chassagne",422.758,47.7517,6.2042,"F/HFC-008","Y"
53108,"Bois de la Côte",950.976,47.1375,6.5117,"F/HFC-009","Y"
53109,"Bois de la Côte",368.808,47.1817,5.9425,"F/HFC-010","Y"
53110,"Bois de la Côte",552.907,46.385,5.4292,"F/HFC-011","Y"
53111,"Bois de la Côte",565.709,47.3933,6.5558,"F/HFC-012","Y"
53112,"Bois de la Côte de l'Heute",749.808,46.7208,5.7533,"F/HFC-013","Y"
53113,"Bois de la Côte de Pérouse",541.934,47.37,6.405,"F/HFC-014","Y"
53114,"Bois de la Grand Côte",649.834,46.6108,5.6617,"F/HFC-015","Y"
53115,"Bois de Sassy",504.749,47.3158,6.155,"F/HFC-016","Y"
53116,"Bois de Trémont",453.847,47.0275,5.8417,"F/HFC-017","Y"
53117,"Bois de Viry",1115.87,46.2767,5.7692,"F/HFC-018","Y"
53118,"Bois des Plans",640.994,46.4842,5.5058,"F/HFC-019","Y"
53119,"Bois du Mont",518.77,47.5467,6.6608,"F/HFC-020","Y"
53120,"Bois du Mont",368.808,47.2317,5.6925,"F/HFC-021","Y"
53121,"Bois du Montsogeon",648.919,46.7442,5.8275,"F/HFC-022","Y"
53122,"Carrières des Crêts",431.902,47.425,5.9392,"F/HFC-023","Y"
53123,"Chaumont",816.864,46.7075,5.9233,"F/HFC-024","Y"
53124,"Combe des Femmes",640.994,47.0175,5.9017,"F/HFC-025","Y"
53125,"Combe Jean",509.93,47.3717,6.2367,"F/HFC-026","Y"
53126,"Côte Adet",898.855,47.0633,6.3283,"F/HFC-027","Y"
53127,"Côte Grosse Serve",670.865,46.5633,5.5475,"F/HFC-028","Y"
53128,"Côte Renard",477.926,47.6258,6.6367,"F/HFC-029","Y"
53129,"Crêt au Merle",1430.73,46.27,5.8792,"F/HFC-030","Y"
53130,"Crêt de Surmontant",1060.7,46.3517,5.8242,"F/HFC-031","Y"
53131,"Croix de Cassini",449.885,47.59,6.1558,"F/HFC-032","Y"
53132,"Croix de Champfleury",447.751,47.6017,6.3008,"F/HFC-033","Y"
53133,"En Ormont",858.926,47.2592,6.5192,"F/HFC-034","Y"
53134,"Forestière de Longe Pâture",780.898,46.8508,5.8875,"F/HFC-035","Y"
53135,"Fôret Communale de Champagnole",737.921,46.7283,5.9442,"F/HFC-036","Y"
53136,"Forêt de Côte Poire",803.758,46.7092,5.9583,"F/HFC-037","Y"
53137,"Fromont",851.916,47.2925,6.6633,"F/HFC-038","Y"
53138,"la Chèvre",530.962,47.5017,6.54,"F/HFC-039","Y"
53139,"la Côte",670.865,47.32,6.5617,"F/HFC-040","Y"
53140,"la Croix de Pierre",889.711,46.7817,5.965,"F/HFC-041","Y"
53141,"la Fauchotte",826.922,47.2392,6.4958,"F/HFC-042","Y"
53142,"la Ferme du Goulot",518.77,47.1009,5.85721,"F/HFC-043","Y"
53143,"la Grande Côte",614.782,47.7092,6.7733,"F/HFC-044","Y"
53144,"la Grande Vendue",384.962,47.7217,5.9742,"F/HFC-045","Y"
53145,"la Joux",925.982,47.3233,6.9425,"F/HFC-046","Y"
53146,"la Motte",363.931,47.6292,6.1525,"F/HFC-047","Y"
53147,"la Petite Chauronde",400.812,47.6667,6.2558,"F/HFC-048","Y"
53148,"la Pratz",656.844,46.3683,5.7875,"F/HFC-049","Y"
53149,"la Seigne aux Ours",977.798,47.1967,6.6808,"F/HFC-050","Y"
53150,"le Bédant",668.731,46.3733,5.5,"F/HFC-051","Y"
53151,"Le Bourbet",931.774,47.3685,7.01927,"F/HFC-052","Y"
53152,"le Châtelard",1019.86,47.0958,6.7367,"F/HFC-053","Y"
53153,"le Chêne de la Vierge",548.945,47.6092,6.66,"F/HFC-054","Y"
53154,"le Grand Bois",499.872,47.5817,6.7192,"F/HFC-055","Y"
53155,"le Nouvelet",441.96,47.58,6.365,"F/HFC-056","Y"
53156,"le Peu",725.729,47.2708,6.43,"F/HFC-057","Y"
53157,"le Pré d'Haut",1273.76,46.6417,6.1117,"F/HFC-058","Y"
53158,"le Signal",463.906,47.0755,5.79843,"F/HFC-059","Y"
53159,"les Essarts",719.938,47.1942,6.235,"F/HFC-060","Y"
53160,"les Essarts",425.806,47.7475,6.1592,"F/HFC-061","Y"
53161,"les Grands Champs",457.81,46.9675,5.8333,"F/HFC-062","Y"
53162,"les Planches",523.951,47.5392,6.6208,"F/HFC-063","Y"
53163,"Les Platières",1322.83,46.3492,5.9358,"F/HFC-064","Y"
53164,"let Barrots",472.745,47.5442,6.75,"F/HFC-065","Y"
53165,"Malvaux",910.742,46.9925,6.13,"F/HFC-066","Y"
53166,"Molard de Netru",483.718,46.3467,5.6375,"F/HFC-067","Y"
53167,"Mont Adam",430.987,47.44,6.33,"F/HFC-068","Y"
53168,"Mont Bart",476.707,47.4867,6.7617,"F/HFC-069","Y"
53169,"Mont Bayard",953.719,46.3933,5.8817,"F/HFC-070","Y"
53170,"Mont Charrue",521.818,46.3667,5.45,"F/HFC-071","Y"
53171,"Mont Charvet",638.861,46.4692,5.4258,"F/HFC-072","Y"
53172,"Mont de Brégille",441.96,47.2375,6.0517,"F/HFC-073","Y"
53173,"Mont de Cessey",537.972,47.1175,5.9275,"F/HFC-074","Y"
53174,"Mont de l'Herba",1298.75,46.8025,6.3967,"F/HFC-075","Y"
53175,"Mont de lo Croix",1027.79,46.7525,6.2817,"F/HFC-076","Y"
53176,"Mont de Vassange",377.952,47.2258,5.6667,"F/HFC-077","Y"
53177,"Mont Gaillard",462.991,47.725,6.3467,"F/HFC-078","Y"
53178,"Mont Gédry",419.71,47.6117,6.3983,"F/HFC-079","Y"
53179,"Mont Genezet",430.987,46.7158,5.5475,"F/HFC-080","Y"
53180,"Mont Ordon-Verrier",962.863,47.7517,6.7875,"F/HFC-081","Y"
53181,"Mont Solemont",831.799,47.355,6.7142,"F/HFC-082","Y"
53182,"Montaigu",859.841,47.2917,6.7142,"F/HFC-083","Y"
53183,"Planche des Belles Filles",1140.87,47.7675,6.7742,"F/HFC-084","Y"
53184,"Planche du Mont",669.95,47.1883,6.1675,"F/HFC-085","Y"
53185,"Pré Maillot dessus",1023.82,47.2442,6.9142,"F/HFC-086","Y"
53186,"Recours dessus",1058.88,47.0058,6.4175,"F/HFC-087","Y"
53187,"Roche Blanche",590.702,47.2933,6.2175,"F/HFC-088","Y"
53188,"Roche de la Joux",962.863,46.3304,5.72877,"F/HFC-089","Y"
53189,"Rochers de Tressus",1230.78,46.42,5.94,"F/HFC-090","Y"
53190,"Sablière",775.716,46.4058,5.7042,"F/HFC-091","Y"
53191,"Signal de Haute Roche",747.979,46.6858,5.7292,"F/HFC-092","Y"
53192,"Site de l'Ancien Château Féodal de Malsaucy",572.719,47.6492,6.675,"F/HFC-093","Y"
53193,"Sur le Dièvant",618.744,46.5058,5.5775,"F/HFC-094","Y"
53194,"Sur les Roches",386.791,47.1525,5.8758,"F/HFC-095","Y"
53195,"Sur Vaux",747.979,46.955,5.9683,"F/HFC-096","Y"
53196,"Trés des Fourmies",979.932,46.4392,5.7858,"F/HFC-097","Y"
54000,"Aitz Txiki/Astxiki",747.0,43.1175,-2.6292,"EA2/HBI-001","Y"
54001,"Altungane",756.0,43.08,-2.7033,"EA2/HBI-002","Y"
54002,"Amitar",362.0,43.1383,-2.5592,"EA2/HBI-003","Y"
54003,"Aparioko Atxa",377.0,43.1908,-2.7975,"EA2/HBI-004","Y"
54004,"Apu",560.0,43.2458,-3.0208,"EA2/HBI-005","Y"
54005,"Arangoiti",374.0,43.1367,-2.5775,"EA2/HBI-006","Y"
54006,"Arietzu Mendia",515.0,43.1917,-2.5633,"EA2/HBI-007","Y"
54007,"Armendu Mendia",369.0,43.38,-2.6442,"EA2/HBI-008","Y"
54008,"Arnotegi",410.0,43.2342,-2.935,"EA2/HBI-009","Y"
54009,"Arriagako Gana",393.0,43.3342,-2.7275,"EA2/HBI-010","Y"
54010,"Arrizuriaga Gaina",319.0,43.2442,-2.7825,"EA2/HBI-011","Y"
54011,"Aterreta",283.0,43.3467,-2.5233,"EA2/HBI-012","Y"
54012,"Axbiribil",347.0,43.345,-2.6917,"EA2/HBI-013","Y"
54013,"Babio",569.0,43.05,-3.03,"EA2/HBI-014","Y"
54014,"Beraskola",651.0,43.1567,-3.0617,"EA2/HBI-015","Y"
54015,"Burgogana",248.0,43.3075,-2.6517,"EA2/HBI-016","Y"
54016,"Durakogain",806.0,43.0267,-2.5725,"EA2/HBI-017","Y"
54017,"Egoarbitza",699.0,43.1625,-2.495,"EA2/HBI-018","Y"
54018,"El Mazuco",447.0,43.1933,-3.175,"EA2/HBI-019","Y"
54019,"Elizburumendia",297.0,43.3317,-2.4858,"EA2/HBI-020","Y"
54020,"Galarregi",584.0,43.3383,-2.5767,"EA2/HBI-021","Y"
54021,"Gana",189.0,43.3892,-2.9583,"EA2/HBI-022","Y"
54022,"Gondra Mendia",216.0,43.3733,-2.8392,"EA2/HBI-023","Y"
54023,"Gorosteta",1236.0,43.0542,-2.8058,"EA2/HBI-024","Y"
54024,"Ilso",545.0,43.1867,-3.115,"EA2/HBI-025","Y"
54025,"Isuskitzamendi",208.0,43.3833,-2.9317,"EA2/HBI-026","Y"
54026,"Jandolamendi",669.0,43.2158,-2.6208,"EA2/HBI-027","Y"
54027,"Kalamendi",299.0,43.3208,-2.4675,"EA2/HBI-028","Y"
54028,"Kamaraka",777.0,43.1758,-2.9617,"EA2/HBI-029","Y"
54029,"Kanpona",496.0,43.2833,-2.6067,"EA2/HBI-030","Y"
54030,"Kanueta",619.0,43.1042,-2.5,"EA2/HBI-031","Y"
54031,"Kurtzetxiki",536.0,43.055,-2.4817,"EA2/HBI-032","Y"
54032,"La Alta",328.0,43.2125,-3.1683,"EA2/HBI-033","Y"
54033,"Laitua",464.0,43.2483,-2.5117,"EA2/HBI-034","Y"
54034,"Luxar",515.0,43.2225,-3.0783,"EA2/HBI-035","Y"
54035,"Mendibil",550.0,43.2775,-3.0367,"EA2/HBI-036","Y"
54036,"Mirugain",719.0,43.0175,-2.6283,"EA2/HBI-037","Y"
54037,"Ogoño",282.0,43.4092,-2.645,"EA2/HBI-038","Y"
54038,"Olamendi",601.0,43.2192,-2.5217,"EA2/HBI-039","Y"
54039,"Peña de las Minas",799.0,43.24,-3.4308,"EA2/HBI-040","Y"
54040,"Peña Ranero",703.0,43.2633,-3.39,"EA2/HBI-041","Y"
54041,"Pico Moro",373.0,43.2608,-3.1167,"EA2/HBI-042","Y"
54042,"Ramos Haizpunta",213.0,43.3342,-3.1208,"EA2/HBI-043","Y"
54043,"San Bernabe",704.0,43.0333,-2.6575,"EA2/HBI-044","Y"
54044,"San Miguel",416.0,43.3508,-2.6367,"EA2/HBI-045","Y"
54045,"Santiagozar",385.0,43.1975,-2.795,"EA2/HBI-046","Y"
54046,"Terreros",896.0,43.195,-3.255,"EA2/HBI-047","Y"
54047,"Urizarmendi",290.0,43.4183,-2.8867,"EA2/HBI-048","Y"
54048,"Urkarregi",511.0,43.2575,-2.4317,"EA2/HBI-049","Y"
54049,"Urkiolagirre",1001.0,43.0917,-2.6267,"EA2/HBI-050","Y"
54050,"Urragiko atxa/Urrekoatxa",568.0,43.1192,-2.7442,"EA2/HBI-051","Y"
54051,"Urtemondo",767.0,43.1708,-2.7275,"EA2/HBI-052","Y"
54052,"Ziardamendi",461.0,43.2358,-2.4242,"EA2/HBI-053","Y"
54500,"Alto das Vaias",1211.0,41.2722,-7.91668,"CT/HDC-001","Y"
54501,"Alto de São Paôlo",360.0,41.0492,-8.31166,"CT/HDC-002","Y"
54502,"Bouça Alta",638.0,41.1298,-8.17434,"CT/HDC-003","Y"
54503,"Castro Daire",795.0,41.0339,-8.1823,"CT/HDC-004","Y"
54504,"Cornadinho",318.0,41.241,-8.48467,"CT/HDC-005","Y"
54505,"Feiteria",854.0,41.3043,-7.95791,"CT/HDC-006","Y"
54506,"Ladoeiro",538.0,41.2589,-8.13702,"CT/HDC-007","Y"
54507,"Moirim",278.0,41.0883,-8.2708,"CT/HDC-008","Y"
